,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Education_Category,Age Index,EnvironmentSatisfaction_Category,WorkLifeBalance_Category,JobInvolvement_Category
826,38,No,Travel_Rarely,433,Human Resources,1,Human Resources,3,Male,37,4,Human Resources,3,Married,2844,6004,1,No,13,3,4,1,7,2,4,7,6,5,0,Bachelor,Millenials 24-38 Y,High,Best,Very High
827,28,No,Travel_Frequently,773,Research & Development,6,Life Sciences,3,Male,39,2,Research Scientist,3,Divorced,2703,22088,1,Yes,14,3,4,1,3,2,3,3,1,0,2,Bachelor,Millenials 24-38 Y,High,High,Good
828,18,Yes,Non-Travel,247,Research & Development,8,Medical,3,Male,80,3,Laboratory Technician,3,Single,1904,13556,1,No,12,3,4,0,0,0,3,0,0,0,0,Bachelor,Gen Z 18 - 23 Y,High,High,Better
829,33,Yes,Travel_Rarely,603,Sales,9,Marketing,1,Female,77,3,Sales Executive,1,Single,8224,18385,0,Yes,17,3,1,0,6,3,3,5,2,0,3,Master,Millenials 24-38 Y,Low,High,Better
830,41,No,Travel_Rarely,167,Research & Development,12,Life Sciences,2,Male,46,3,Laboratory Technician,4,Married,4766,9051,3,Yes,11,3,1,1,6,4,3,1,0,0,0,Master,Gen X 39-54 Y,Medium,High,Better
831,31,Yes,Travel_Frequently,874,Research & Development,15,Medical,3,Male,72,3,Laboratory Technician,3,Married,2610,6233,1,No,12,3,3,1,2,5,2,2,2,2,2,Bachelor,Millenials 24-38 Y,High,Medium,Better
832,37,No,Travel_Rarely,367,Research & Development,25,Medical,3,Female,52,2,Healthcare Representative,4,Divorced,5731,17171,7,No,13,3,3,2,9,2,3,6,2,1,3,Bachelor,Millenials 24-38 Y,High,High,Good
833,27,No,Travel_Rarely,199,Research & Development,6,Life Sciences,4,Male,55,2,Research Scientist,3,Married,2539,7950,1,No,13,3,3,1,4,0,3,4,2,2,2,Bachelor,Millenials 24-38 Y,Very High,High,Good
834,34,No,Travel_Rarely,1400,Sales,9,Life Sciences,2,Female,70,3,Sales Executive,3,Married,5714,5829,1,No,20,4,1,0,6,3,2,6,5,1,3,Bachelor,Millenials 24-38 Y,Medium,Medium,Better
835,35,No,Travel_Rarely,528,Human Resources,8,Technical Degree,3,Male,100,3,Human Resources,3,Single,4323,7108,1,No,17,3,2,0,6,2,1,5,4,1,4,Master,Millenials 24-38 Y,High,Low,Better
836,29,Yes,Travel_Rarely,408,Sales,23,Life Sciences,4,Female,45,2,Sales Executive,1,Married,7336,11162,1,No,13,3,1,1,11,3,1,11,8,3,10,Bachelor,Millenials 24-38 Y,Very High,Low,Good
837,40,No,Travel_Frequently,593,Research & Development,9,Medical,2,Female,88,3,Research Director,3,Single,13499,13782,9,No,17,3,3,0,20,3,2,18,7,2,13,Master,Gen X 39-54 Y,Medium,Medium,Better
838,42,Yes,Travel_Frequently,481,Sales,12,Life Sciences,3,Male,44,3,Sales Executive,1,Single,13758,2447,0,Yes,12,3,2,0,22,2,2,21,9,13,14,Bachelor,Gen X 39-54 Y,High,Medium,Better
839,42,No,Travel_Rarely,647,Sales,4,Marketing,2,Male,45,3,Sales Executive,1,Single,5155,2253,7,No,13,3,4,0,9,3,4,6,4,1,5,Master,Gen X 39-54 Y,Medium,Best,Better
840,35,No,Travel_Rarely,982,Research & Development,1,Medical,4,Male,58,2,Laboratory Technician,3,Married,2258,16340,6,No,12,3,2,1,10,2,3,8,0,1,7,Master,Millenials 24-38 Y,Very High,High,Good
841,24,No,Travel_Rarely,477,Research & Development,24,Medical,4,Male,49,3,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,0,6,2,3,4,3,1,2,Bachelor,Millenials 24-38 Y,Very High,High,Better
842,28,Yes,Travel_Rarely,1485,Research & Development,12,Life Sciences,3,Female,79,3,Laboratory Technician,4,Married,2515,22955,1,Yes,11,3,4,0,1,4,2,1,1,0,0,Bachelor,Millenials 24-38 Y,High,Medium,Better
843,26,No,Travel_Rarely,1384,Research & Development,3,Medical,1,Male,82,4,Laboratory Technician,4,Married,4420,13421,1,No,22,4,2,1,8,2,3,8,7,0,7,Master,Millenials 24-38 Y,Low,High,Very High
844,30,No,Travel_Rarely,852,Sales,10,Marketing,3,Male,72,2,Sales Executive,3,Married,6578,2706,1,No,18,3,1,1,10,3,3,10,3,1,4,Bachelor,Millenials 24-38 Y,High,High,Good
845,40,No,Travel_Frequently,902,Research & Development,26,Medical,3,Female,92,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0,Bachelor,Gen X 39-54 Y,High,Low,Good
846,35,No,Travel_Rarely,819,Research & Development,2,Life Sciences,3,Male,44,2,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,1,15,2,4,7,7,6,4,Bachelor,Millenials 24-38 Y,High,Best,Good
847,34,No,Travel_Frequently,669,Research & Development,1,Medical,4,Male,97,2,Healthcare Representative,1,Single,5343,25755,0,No,20,4,3,0,14,3,3,13,9,4,9,Bachelor,Millenials 24-38 Y,Very High,High,Good
848,35,No,Travel_Frequently,636,Research & Development,4,Other,4,Male,47,2,Laboratory Technician,4,Married,2376,26537,1,No,13,3,2,1,2,2,4,2,2,2,2,Master,Millenials 24-38 Y,Very High,Best,Good
849,43,Yes,Travel_Rarely,1372,Sales,9,Marketing,1,Female,85,1,Sales Executive,3,Single,5346,9489,8,No,13,3,2,0,7,2,2,4,3,1,3,Bachelor,Gen X 39-54 Y,Low,Medium,Bad
850,32,No,Non-Travel,862,Sales,2,Life Sciences,3,Female,76,3,Sales Representative,1,Divorced,2827,14947,1,No,12,3,3,3,1,3,3,1,0,0,0,Bachelor,Millenials 24-38 Y,High,High,Better
851,56,No,Travel_Rarely,718,Research & Development,4,Technical Degree,4,Female,92,3,Manager,1,Divorced,19943,18575,4,No,13,3,4,1,28,2,3,5,2,4,2,Master,Gen Boomers >= 55 Y,Very High,High,Better
852,29,No,Travel_Rarely,1401,Research & Development,6,Medical,2,Female,54,3,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,Bachelor,Millenials 24-38 Y,Medium,High,Better
853,19,No,Travel_Rarely,645,Research & Development,9,Life Sciences,3,Male,54,3,Research Scientist,1,Single,2552,7172,1,No,25,4,3,0,1,4,3,1,1,0,0,Bachelor,Gen Z 18 - 23 Y,High,High,Better
854,45,No,Travel_Rarely,1457,Research & Development,7,Medical,1,Female,83,3,Research Scientist,3,Married,4477,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2,Bachelor,Gen X 39-54 Y,Low,Medium,Better
855,37,No,Travel_Rarely,977,Research & Development,1,Life Sciences,4,Female,56,2,Manufacturing Director,4,Married,6474,9961,1,No,13,3,2,1,14,2,2,14,8,3,11,Bachelor,Millenials 24-38 Y,Very High,Medium,Good
856,20,No,Travel_Rarely,805,Research & Development,3,Life Sciences,1,Male,87,2,Laboratory Technician,3,Single,3033,12828,1,No,12,3,1,0,2,2,2,2,2,1,2,Bachelor,Gen Z 18 - 23 Y,Low,Medium,Good
857,44,Yes,Travel_Rarely,1097,Research & Development,10,Life Sciences,3,Male,96,3,Research Scientist,3,Single,2936,10826,1,Yes,11,3,3,0,6,4,3,6,4,0,2,Master,Gen X 39-54 Y,High,High,Better
858,53,No,Travel_Rarely,1223,Research & Development,7,Medical,4,Female,50,3,Manager,3,Divorced,18606,18640,3,No,18,3,2,1,26,6,3,7,7,4,7,Bachelor,Gen X 39-54 Y,Very High,High,Better
859,29,No,Travel_Rarely,942,Research & Development,15,Life Sciences,2,Female,69,1,Research Scientist,4,Married,2168,26933,0,Yes,18,3,1,1,6,2,2,5,4,1,3,Bachelor,Millenials 24-38 Y,Medium,Medium,Bad
860,22,Yes,Travel_Frequently,1256,Research & Development,3,Life Sciences,3,Male,48,2,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,Master,Gen Z 18 - 23 Y,High,High,Good
861,46,No,Travel_Rarely,1402,Sales,2,Marketing,3,Female,69,3,Manager,1,Married,17048,24097,8,No,23,4,1,0,28,2,3,26,15,15,9,Bachelor,Gen X 39-54 Y,High,High,Better
862,44,No,Non-Travel,111,Research & Development,17,Life Sciences,4,Male,74,1,Research Scientist,3,Single,2290,4279,2,No,13,3,4,0,6,3,3,0,0,0,0,Bachelor,Gen X 39-54 Y,Very High,High,Bad
863,33,No,Travel_Rarely,147,Human Resources,2,Human Resources,2,Male,99,3,Human Resources,3,Married,3600,8429,1,No,13,3,4,1,5,2,3,5,4,1,4,Bachelor,Millenials 24-38 Y,Medium,High,Better
864,41,Yes,Non-Travel,906,Research & Development,5,Life Sciences,1,Male,95,2,Research Scientist,1,Divorced,2107,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,Bachelor,Gen X 39-54 Y,Low,Low,Good
865,30,No,Travel_Rarely,1329,Sales,29,Life Sciences,3,Male,61,3,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,Master,Millenials 24-38 Y,High,High,Better
866,40,No,Travel_Frequently,1184,Sales,2,Medical,2,Male,62,3,Sales Executive,2,Married,4327,25440,5,No,12,3,4,3,5,2,3,0,0,0,0,Master,Gen X 39-54 Y,Medium,High,Better
867,50,No,Travel_Frequently,1421,Research & Development,2,Medical,4,Female,30,3,Manager,1,Married,17856,9490,2,No,22,4,3,1,32,3,3,2,2,2,2,Bachelor,Gen X 39-54 Y,Very High,High,Better
868,28,No,Travel_Rarely,1179,Research & Development,19,Medical,4,Male,78,2,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,Master,Millenials 24-38 Y,Very High,High,Good
869,46,No,Travel_Rarely,1450,Research & Development,15,Life Sciences,4,Male,52,3,Research Director,2,Married,19081,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,Bachelor,Gen X 39-54 Y,Very High,High,Better
870,35,No,Travel_Rarely,1361,Sales,17,Life Sciences,3,Male,94,3,Sales Executive,1,Married,8966,21026,3,Yes,15,3,4,3,15,2,3,7,7,1,7,Master,Millenials 24-38 Y,High,High,Better
871,24,Yes,Travel_Rarely,984,Research & Development,17,Life Sciences,4,Female,97,3,Laboratory Technician,2,Married,2210,3372,1,No,13,3,1,1,1,3,1,1,0,0,0,Bachelor,Millenials 24-38 Y,Very High,Low,Better
872,33,No,Travel_Frequently,1146,Sales,25,Medical,2,Female,82,3,Sales Executive,3,Married,4539,4905,1,No,12,3,1,1,10,3,2,10,7,0,1,Bachelor,Millenials 24-38 Y,Medium,Medium,Better
873,36,No,Travel_Rarely,917,Research & Development,6,Life Sciences,3,Male,60,1,Laboratory Technician,3,Divorced,2741,6865,1,No,14,3,3,1,7,4,3,7,7,1,7,Master,Millenials 24-38 Y,High,High,Bad
874,30,No,Travel_Rarely,853,Research & Development,7,Life Sciences,3,Male,49,3,Laboratory Technician,3,Divorced,3491,11309,1,No,13,3,1,3,10,4,2,10,7,8,9,Master,Millenials 24-38 Y,High,Medium,Better
875,44,No,Travel_Rarely,200,Research & Development,29,Other,4,Male,32,3,Research Scientist,4,Single,4541,7744,1,No,25,4,2,0,20,3,3,20,11,13,17,Master,Gen X 39-54 Y,Very High,High,Better
876,20,No,Travel_Rarely,654,Sales,21,Marketing,3,Male,43,4,Sales Representative,4,Single,2678,5050,1,No,17,3,4,0,2,2,3,2,1,2,2,Bachelor,Gen Z 18 - 23 Y,High,High,Very High
877,46,No,Travel_Rarely,150,Research & Development,2,Technical Degree,4,Male,60,3,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,Master,Gen X 39-54 Y,Very High,Medium,Better
878,42,No,Non-Travel,179,Human Resources,2,Medical,4,Male,79,4,Human Resources,1,Married,6272,12858,7,No,16,3,1,1,10,3,4,4,3,0,3,Doctor,Gen X 39-54 Y,Very High,Best,Very High
879,60,No,Travel_Rarely,696,Sales,7,Marketing,2,Male,52,4,Sales Executive,4,Divorced,5220,10893,0,Yes,18,3,2,1,12,3,3,11,7,1,9,Master,Gen Boomers >= 55 Y,Medium,High,Very High
880,32,No,Travel_Frequently,116,Research & Development,13,Other,3,Female,77,2,Laboratory Technician,2,Married,2743,7331,1,No,20,4,3,1,2,2,3,2,2,2,2,Bachelor,Millenials 24-38 Y,High,High,Good
881,32,No,Travel_Frequently,1316,Research & Development,2,Life Sciences,4,Female,38,3,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,Bachelor,Millenials 24-38 Y,Very High,High,Better
882,36,No,Travel_Rarely,363,Research & Development,1,Technical Degree,3,Female,77,1,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,Bachelor,Millenials 24-38 Y,High,High,Bad
883,33,No,Travel_Rarely,117,Research & Development,9,Medical,1,Male,60,3,Research Scientist,4,Married,2781,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,Bachelor,Millenials 24-38 Y,Low,High,Better
884,40,No,Travel_Rarely,107,Sales,10,Technical Degree,2,Female,84,2,Sales Executive,2,Divorced,6852,11591,7,No,12,3,2,1,7,2,4,5,1,1,3,Bachelor,Gen X 39-54 Y,Medium,Best,Good
885,25,No,Travel_Rarely,1356,Sales,10,Life Sciences,3,Male,57,3,Sales Executive,4,Single,4950,20623,0,No,14,3,2,0,5,4,3,4,3,1,1,Master,Millenials 24-38 Y,High,High,Better
886,30,No,Travel_Rarely,1465,Research & Development,1,Medical,4,Male,63,3,Research Scientist,2,Married,3579,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7,Bachelor,Millenials 24-38 Y,Very High,High,Better
887,42,No,Travel_Frequently,458,Research & Development,26,Medical,1,Female,60,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,Doctor,Gen X 39-54 Y,Low,High,Better
888,35,No,Non-Travel,1212,Sales,8,Marketing,3,Female,78,2,Sales Executive,4,Married,10377,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12,Bachelor,Millenials 24-38 Y,High,Medium,Good
889,27,No,Travel_Rarely,1103,Research & Development,14,Life Sciences,1,Male,42,3,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,Bachelor,Millenials 24-38 Y,Low,Medium,Better
890,54,No,Travel_Frequently,966,Research & Development,1,Life Sciences,4,Female,53,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,Master,Gen X 39-54 Y,Very High,Low,Better
891,44,No,Travel_Rarely,1117,Research & Development,2,Life Sciences,1,Female,72,4,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,Bachelor,Gen X 39-54 Y,Low,High,Very High
892,19,Yes,Non-Travel,504,Research & Development,10,Medical,1,Female,96,2,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,Bachelor,Gen Z 18 - 23 Y,Low,Best,Good
893,29,No,Travel_Rarely,1010,Research & Development,1,Life Sciences,1,Female,97,3,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,Bachelor,Millenials 24-38 Y,Low,High,Better
894,54,No,Travel_Rarely,685,Research & Development,3,Life Sciences,4,Male,85,3,Research Director,4,Married,17779,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,Bachelor,Gen X 39-54 Y,Very High,High,Better
895,31,No,Travel_Rarely,1332,Research & Development,11,Medical,3,Male,80,3,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,Bachelor,Millenials 24-38 Y,High,Medium,Better
896,31,No,Travel_Rarely,1062,Research & Development,24,Medical,3,Female,96,2,Healthcare Representative,1,Single,6812,17198,1,No,19,3,2,0,10,2,3,10,9,1,8,Bachelor,Millenials 24-38 Y,High,High,Good
897,59,No,Travel_Rarely,326,Sales,3,Life Sciences,3,Female,48,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,Bachelor,Gen Boomers >= 55 Y,High,High,Good
898,43,No,Travel_Rarely,920,Research & Development,3,Life Sciences,3,Male,96,1,Research Director,4,Married,19740,18625,3,No,14,3,2,1,25,2,3,8,7,0,7,Bachelor,Gen X 39-54 Y,High,High,Bad
899,49,No,Travel_Rarely,1098,Research & Development,4,Medical,1,Male,85,2,Manager,3,Married,18711,12124,2,No,13,3,3,1,23,2,4,1,0,0,0,Bachelor,Gen X 39-54 Y,Low,Best,Good
900,36,No,Travel_Frequently,469,Research & Development,3,Technical Degree,3,Male,46,3,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,Bachelor,Millenials 24-38 Y,High,Medium,Better
901,48,No,Travel_Rarely,969,Research & Development,2,Technical Degree,4,Male,76,4,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,Bachelor,Gen X 39-54 Y,Very High,Medium,Very High
902,27,No,Travel_Rarely,1167,Research & Development,4,Life Sciences,1,Male,76,3,Research Scientist,3,Divorced,2517,3208,1,No,11,3,2,3,5,2,3,5,3,0,3,Bachelor,Millenials 24-38 Y,Low,High,Better
903,29,No,Travel_Rarely,1329,Research & Development,7,Life Sciences,3,Male,82,3,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,Bachelor,Millenials 24-38 Y,High,High,Better
904,48,No,Travel_Rarely,715,Research & Development,1,Life Sciences,4,Male,76,2,Research Director,4,Single,18265,8733,6,No,12,3,3,0,25,3,4,1,0,0,0,Bachelor,Gen X 39-54 Y,Very High,Best,Good
905,29,No,Travel_Rarely,694,Research & Development,1,Life Sciences,4,Female,87,2,Research Director,4,Divorced,16124,3423,3,No,14,3,2,2,9,2,2,7,7,1,7,Bachelor,Millenials 24-38 Y,Very High,Medium,Good
906,34,No,Travel_Rarely,1320,Research & Development,20,Technical Degree,3,Female,89,4,Research Scientist,3,Married,2585,21643,0,No,17,3,4,0,2,5,2,1,0,0,0,Bachelor,Millenials 24-38 Y,High,Medium,Very High
907,44,No,Travel_Rarely,1099,Sales,5,Marketing,2,Male,88,3,Manager,2,Married,18213,8751,7,No,11,3,3,1,26,5,3,22,9,3,10,Bachelor,Gen X 39-54 Y,Medium,High,Better
908,33,No,Travel_Rarely,536,Sales,10,Marketing,4,Male,82,4,Sales Executive,3,Divorced,8380,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8,Doctor,Millenials 24-38 Y,Very High,High,Very High
909,19,No,Travel_Rarely,265,Research & Development,25,Life Sciences,2,Female,57,4,Research Scientist,4,Single,2994,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1,Bachelor,Gen Z 18 - 23 Y,Medium,High,Very High
910,23,No,Travel_Rarely,373,Research & Development,1,Life Sciences,4,Male,47,3,Research Scientist,3,Married,1223,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,Bachelor,Gen Z 18 - 23 Y,Very High,High,Better
911,25,Yes,Travel_Frequently,599,Sales,24,Life Sciences,3,Male,73,1,Sales Representative,4,Single,1118,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,Bachelor,Millenials 24-38 Y,High,High,Bad
912,26,No,Travel_Rarely,583,Research & Development,4,Life Sciences,3,Male,53,3,Research Scientist,4,Single,2875,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2,Bachelor,Millenials 24-38 Y,High,Medium,Better
913,45,Yes,Travel_Rarely,1449,Sales,2,Marketing,1,Female,94,1,Manager,2,Single,18824,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11,Bachelor,Gen X 39-54 Y,Low,High,Bad
914,55,No,Non-Travel,177,Research & Development,8,Medical,4,Male,37,2,Healthcare Representative,2,Divorced,13577,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0,Bachelor,Gen Boomers >= 55 Y,Very High,High,Good
915,21,Yes,Travel_Frequently,251,Research & Development,10,Life Sciences,1,Female,45,2,Laboratory Technician,3,Single,2625,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,Bachelor,Gen Z 18 - 23 Y,Low,Low,Good
916,46,No,Travel_Rarely,168,Sales,4,Marketing,4,Female,33,2,Manager,2,Married,18789,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,Bachelor,Gen X 39-54 Y,Very High,High,Good
917,34,No,Travel_Rarely,131,Sales,2,Marketing,3,Female,86,3,Sales Executive,1,Single,4538,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,Bachelor,Millenials 24-38 Y,High,High,Better
918,51,No,Travel_Frequently,237,Sales,9,Life Sciences,4,Male,83,3,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,Bachelor,Gen X 39-54 Y,Very High,Medium,Better
919,59,No,Travel_Rarely,1429,Research & Development,18,Medical,4,Male,67,3,Manufacturing Director,4,Single,10512,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,Master,Gen Boomers >= 55 Y,Very High,Medium,Better
920,34,No,Travel_Frequently,135,Research & Development,19,Medical,3,Female,46,3,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,Bachelor,Millenials 24-38 Y,High,Best,Better
921,28,No,Travel_Frequently,791,Research & Development,1,Medical,4,Male,44,3,Laboratory Technician,3,Single,2154,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,Master,Millenials 24-38 Y,Very High,Medium,Better
922,44,No,Travel_Rarely,1199,Research & Development,4,Life Sciences,3,Male,92,4,Manager,1,Divorced,19190,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,Bachelor,Gen X 39-54 Y,High,Medium,Very High
923,34,No,Travel_Frequently,648,Human Resources,11,Life Sciences,3,Male,56,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,Bachelor,Millenials 24-38 Y,High,Best,Good
924,35,No,Travel_Rarely,735,Research & Development,6,Life Sciences,3,Male,66,3,Research Scientist,3,Married,3506,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,Bachelor,Millenials 24-38 Y,High,High,Better
925,42,No,Travel_Rarely,603,Research & Development,7,Medical,2,Female,78,4,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,Master,Gen X 39-54 Y,Medium,High,Very High
926,43,No,Travel_Rarely,531,Sales,4,Marketing,4,Female,56,2,Sales Executive,4,Single,10231,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,Master,Gen X 39-54 Y,Very High,Best,Good
927,36,No,Travel_Rarely,429,Research & Development,2,Life Sciences,3,Female,53,3,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,Master,Millenials 24-38 Y,High,High,Better
928,44,Yes,Travel_Rarely,621,Research & Development,15,Medical,1,Female,73,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,Bachelor,Gen X 39-54 Y,Low,High,Better
929,28,No,Travel_Frequently,193,Research & Development,2,Life Sciences,4,Male,52,2,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,Bachelor,Millenials 24-38 Y,Very High,High,Good
930,51,No,Travel_Frequently,968,Research & Development,6,Medical,2,Female,40,2,Laboratory Technician,3,Single,2838,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,Bachelor,Gen X 39-54 Y,Medium,Medium,Good
931,30,No,Non-Travel,879,Research & Development,9,Medical,3,Female,72,3,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,Bachelor,Millenials 24-38 Y,High,High,Better
932,29,Yes,Travel_Rarely,806,Research & Development,7,Technical Degree,2,Female,39,3,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,Bachelor,Millenials 24-38 Y,Medium,High,Better
933,28,No,Travel_Rarely,640,Research & Development,1,Technical Degree,4,Male,84,3,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
934,25,No,Travel_Rarely,266,Research & Development,1,Medical,4,Female,40,3,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,Bachelor,Millenials 24-38 Y,Very High,Medium,Better
935,32,No,Travel_Rarely,604,Sales,8,Medical,3,Male,56,4,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,Bachelor,Millenials 24-38 Y,High,Best,Very High
936,45,No,Travel_Frequently,364,Research & Development,25,Medical,2,Female,83,3,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,Bachelor,Gen X 39-54 Y,Medium,High,Better
937,39,No,Travel_Rarely,412,Research & Development,13,Medical,3,Female,94,2,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,Master,Gen X 39-54 Y,High,High,Good
938,58,No,Travel_Rarely,848,Research & Development,23,Life Sciences,1,Male,88,3,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,Master,Gen Boomers >= 55 Y,Low,High,Better
939,32,Yes,Travel_Rarely,1089,Research & Development,7,Life Sciences,4,Male,79,3,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,Bachelor,Millenials 24-38 Y,Very High,High,Better
940,39,Yes,Travel_Rarely,360,Research & Development,23,Medical,3,Male,93,3,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,Bachelor,Gen X 39-54 Y,High,High,Better
941,30,No,Travel_Rarely,1138,Research & Development,6,Technical Degree,1,Female,48,2,Laboratory Technician,4,Married,4627,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,Bachelor,Millenials 24-38 Y,Low,High,Good
